"gid","featuretyp","namecomple","nameshort","yearfirstd","yearlastdo","firstdispl","lastdispla","layer","tablename","globalid","geom","uploaddate","notes","nameabbrev","creator","firstowner","owner","occupant","address","scalerank","stylename"
425449,"Military","Bateria da Barra de Guaratiba",,,,1822,1885,"BuildingsPoly",,"291ecea0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B00000023820401DFC845C0B99071678D1237C03B23FFFED8C845C078520BC8851237C0B5B7153CD8C845C0B4F3766F891237C069253AF3DCC845C045CFE9678F1237C01C352802DDC845C03C4762D9A01237C0B6EDA249D7C845C02361EEFBAD1237C0772C3D70D2C845C06277576FAE1237C010F67B72D2C845C057DFF03AB21237C08EE40351D8C845C0E15946AFB11237C01606C912DFC845C0EE85AF2BA21237C023820401DFC845C0B99071678D1237C0",20180620,,,,,,,,0,"buildings"
425450,"Military","Forte de São Paulo",,,,1818,1885,"BuildingsPoly",,"291ef5b0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B000000AFD957F867DA45C021A43A3B7AFC36C01C83210F64DA45C06859941674FC36C04AFAE06163DA45C0304F918C76FC36C01615CF7366DA45C0CF3DB35C7BFC36C0C34F22CF65DA45C01A0CCB9987FC36C0B8FA044961DA45C0B1F9F60C90FC36C06CB199DE5DDA45C08AFCEEB88FFC36C0308A12BA5DDA45C0E30F7E6292FC36C0AA616ADC61DA45C0C1FB35C892FC36C05C9E4C3467DA45C085F03ACD88FC36C0AFD957F867DA45C021A43A3B7AFC36C0",20180620,,,,,,,,0,"buildings"
425451,"Military","Forte de São Pedro",,,,1818,1831,"BuildingsPoly",,"291f1cc0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B0000002AEA16D909DC45C0394D8DFB84F836C08F26904905DC45C0E45DEE7D7AF836C07E8089FC03DC45C0FA4A15977DF836C0C3DE629107DC45C09BEAE9CF85F836C04DDDECE404DC45C071036F8F96F836C06DF33E5CFDDB45C058498D1DA0F836C015695DA5F8DB45C0FEF6FCF99DF836C0DFBB780FF8DB45C0370F579EA1F836C0EE453BC4FDDB45C0BE771435A4F836C062893BAA06DC45C070ECF0EB98F836C02AEA16D909DC45C0394D8DFB84F836C0",20180620,,,,,,,,0,"buildings"
425452,"Military","Casa da Fazenda da Taquara",,,,1738,8888,"BuildingsPoly",,"291f43d0-74a9-11e8-bd15-356431c8a804","0106000020E6100000020000000103000000020000001B000000D65F6F6C06B145C03953EAD004EC36C0C99053CF05B145C09558B79B06EC36C0BC184DD701B145C03E5D4E6A02EC36C0492BF37100B145C0D74C0BE606EC36C012F2CB4F04B145C0F9FEC8FB0AEC36C0EF95939A02B145C0E8E39BF80FEC36C06170A87DFEB045C07D8566A70BEC36C03BF343D2FCB045C015AF228210EC36C0BF496B8DFBB045C0D3E970FB0EEC36C04DAB0A9BF8B045C03260D54B17EC36C06B2AB9EFF9B045C0552590E518EC36C028631644F7B045C0FB34E95D20EC36C0597979FDF7B045C03254EE4C21EC36C0982366E7F6B045C0906C02F824EC36C042681FB5FDB045C02CEFD09F2CEC36C05A89C4DDFEB045C0D56F9D8C28EC36C034BAE8E202B145C0EE6466262DEC36C0D0D529050AB145C0775F77C117EC36C02AA3A87904B145C0DF8779EF11EC36C07119DD5A09B145C0FDEF55AF03EC36C09ACD0A7A07B145C0FA4196BD01EC36C023B2D66A05B145C06A4F2E99FFEB36C01D1ED91B08B145C01409CD99F6EB36C0C431E55306B145C0D97CFFCAF4EB36C0C6892D0E03B145C086597CBBFFEB36C0DC4D29B002B145C05A652DEE00EC36C0D65F6F6C06B145C03953EAD004EC36C005000000B8EEF39803B145C052B6CB441AEC36C0619BDEFD00B145C06ED2FBFC21EC36C0F7DF5617FEB045C0B3D643071FEC36C0D59C2C8E00B145C0B3DD189017EC36C0B8EEF39803B145C052B6CB441AEC36C001030000000100000005000000800D0595FCB045C04E9CF2A1F0EB36C01E7D41BD03B145C03CC31FA3F8EB36C03C94233E05B145C028986613F4EB36C0C546E715FEB045C0F1B93912ECEB36C0800D0595FCB045C04E9CF2A1F0EB36C0",20180620,,,,,,,"Estrada Rodrigues Caldas, 780",0,"buildings"
425453,"Military","Forte  do Campinho",,,,1824,1850,"BuildingsPoly",,"291f6ae0-74a9-11e8-bd15-356431c8a804","0103000020E61000000200000013000000C5B8D52186AB45C0CF77ACD099E136C0D38665A386AB45C093E67F46A1E136C03557DFF180AB45C0CC0DD60AA1E136C0F5E072BA83AB45C0FA8EC999AAE136C07D6EB1497EAB45C03BE9CBBAAFE136C0939B1AB68CAB45C06EF08A9EBBE136C0FBA8A7F08AAB45C0989F4111D1E136C0879CDC2692AB45C056AD365ED0E136C0FA4E8BF295AB45C0E7DC0FA8DDE136C067E0671F9AAB45C0AC3C7890D4E136C0D39A567FA4AB45C0597C0C87D8E136C0E71BB958A2AB45C011A4AEF9C7E136C032F9A771AAAB45C0537590BFC0E136C01038BF9FA4AB45C017AFF5A7B7E136C03E67410AA8AB45C0506F6B22AAE136C03E59990E9FAB45C009969CCDA7E136C0034907469CAB45C0DB9C5B0C9AE136C00FEEF97095AB45C031696A01A5E136C0C5B8D52186AB45C0CF77ACD099E136C022000000B1F4C14D89AB45C06890796BA1E136C0F15B3E7594AB45C07C09BA92A9E136C0BF6E831896AB45C0177C6EA9AAE136C0B278293197AB45C0E9F856B6A8E136C0FF35BD1E9BAB45C010A6A169A2E136C0377BC8269DAB45C02346165AACE136C040BA5FAF9EAB45C03A1B40ABACE136C04F705D1AA4AB45C0AD193213AEE136C07C934B17A1AB45C0CC2F66AEB8E136C0B93740E6A2AB45C09F4A6F67BBE136C0AD2A6A98A5AB45C072EDA59DBFE136C04A151F2FA1AB45C0B427928DC3E136C069753C299FAB45C0D61B2324C5E136C0C03DCBC09FAB45C07C81941EC9E136C0CC740BEDA0AB45C0B0B41D25D2E136C0719BFCA99AAB45C0D595B8C0CFE136C0DB56AB1899AB45C0ABDA4810CFE136C028483C1698AB45C0772BEE63D1E136C087FA3A7796AB45C09FE8B2EBD4E136C05F94F98294AB45C0D79A5414CEE136C046136FC493AB45C0694B6B4BCBE136C0B547FA0292AB45C032300576CBE136C00B17A5118EAB45C0BCA3E6D7CBE136C0AB6706598FAB45C047A4CC5BBCE136C0998F186F8FAB45C0C631B088BAE136C0702089648FAB45C093C0F8B3B8E136C07C5F159C8EAB45C0624170DDB7E136C0081EE3CC8DAB45C0B0364822B7E136C09DC960F983AB45C00821E13BAFE136C0F753221187AB45C0208DADB3ABE136C04FC7CC7485AB45C0C9F46124A6E136C018ABD4F888AB45C073DF38FBA5E136C05713B93389AB45C0F8B520B8A3E136C0B1F4C14D89AB45C06890796BA1E136C0",20180620,,,,,,,,0,"buildings"
425454,"Military","Bateria do Engenho da Serra",,,,1822,1863,"BuildingsPoly",,"291f91f0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B0000000E157F170BA245C075E5ACA991E736C0012BC1B211A245C01CDD83F38BE736C0D099F75D10A245C0E3EB3DE588E736C04C7904300BA245C0623A6B628DE736C03CAA96F802A245C0302437AC84E736C048869DB0FFA145C0AC8FD4F074E736C054AF43EC01A245C0E69A67FF6CE736C033B7162300A245C04EF88B186BE736C090A1326FFDA145C06AB4ADB574E736C08613494F01A245C099F4914A87E736C00E157F170BA245C075E5ACA991E736C0",20180620,,,,,,,,0,"buildings"
425515,"Civil","Escola Pública de Primeiras Letras da Freguesia de São José",,,,1859,1861,"BuildingsPoly",,"292ab580-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000005000000E10A8683839645C03C8C3CE719E936C0D6FB249D849645C03C3D37EE16E936C06E5B314E7D9645C0E3338FA50DE936C0BF5892347C9645C0134D949E10E936C0E10A8683839645C03C8C3CE719E936C0",20180620,,,,,,,"Rua da Ajuda. 159",0,"buildings"
425456,"Military","Bateria do Leme",,,,1822,1897,"BuildingsPoly",,"29200720-74a9-11e8-bd15-356431c8a804","0106000020E6100000040000000103000000010000000D000000F7F39834F89645C0C83607E9A2F636C0ECCA2EF0F79645C03C6E4B81A6F636C020503417F69645C0976A5589A4F636C054640D2FF69645C0E20C453CA0F636C0F424D1E8F59645C012FAD22FA0F636C0B16374C9F59645C0176C39CEA4F636C040C12D32F89645C0D7FF8072A7F636C0D360A392F89645C0EDC7E873A2F636C0E6F03800F89645C05DF3B265A2F636C09FE09470F79645C08C55DD4B9DF636C072BFEB22F79645C03B09B36E9DF636C08C049CBDF79645C00CC089E3A2F636C0F7F39834F89645C0C83607E9A2F636C00103000000010000000500000007F57091F09645C067718DFD96F636C07D4F23F4F39645C079D2DC3B9EF636C0EBE7C067F69645C0511D3B849AF636C02A43E904F39645C01DD5A45B93F636C007F57091F09645C067718DFD96F636C001030000000100000005000000D871FACFEE9645C00890FBAB8BF636C0DC45B681EF9645C0579733FA8DF636C0102B7EF5F09645C076C1FB7B8CF636C07C07C43DF09645C0A78052438AF636C0D871FACFEE9645C00890FBAB8BF636C001030000000100000017000000FA61F9B8F59645C0B14DE4A6ABF636C017160FF0FB9645C09E0E6183AEF636C0EBF70067FE9645C0FB30B59EA6F636C0A37DF48FFB9645C09E83AD46A4F636C036DE9ACDFB9645C0F9B3FACF9DF636C04E266530FA9645C0E1D6DA789EF636C014ABC1A6F79645C0EE1BFF7F8AF636C07B2F2152F99645C0AA95956A84F636C0EDF39721F79645C0B44C4DD682F636C02DFFE59DF59645C061ABBAD87FF636C0B8EFC411F59645C03E6E1DB280F636C0C97A97E0F69645C076467F0B84F636C06811EA70F89645C03A1D2F3385F636C0E5A6EBE2F69645C0AF9B3E518AF636C044A57EC2F99645C00B686E47A0F636C08D15D22EFB9645C018BE959A9FF636C0F839BBDDFA9645C0D9A2143DA5F636C0CA90AE54FD9645C03D764236A7F636C0D76E0A90FB9645C0C909C321ADF636C01F406C34F69645C0CC85865EAAF636C083771EEBF19645C0EBCE7C31A1F636C039D6AD6FF19645C0BF334AE2A1F636C0FA61F9B8F59645C0B14DE4A6ABF636C0",20180620,,,,,,,,0,"buildings"
425457,"Military","Forte do Leme",,,,1822,1897,"BuildingsPoly",,"29202e30-74a9-11e8-bd15-356431c8a804","0106000020E6100000020000000103000000010000000B000000C655495AE99645C0B6066C680AF636C09E577941E69645C09D3091FA0CF636C0C4379D23EA9645C0E0956C6E14F636C0AAEB0CEBEB9645C0BA4CC0041CF636C09AE379AEEC9645C08C5715871BF636C0CD2022D2EA9645C0C12FD6F213F636C0698E3E6FE79645C01F9C85630DF636C03E990C65E99645C012EE08D60BF636C0A1CE357AF19645C022A99C6513F636C0F7DDD64EF29645C05EBEC96812F636C0C655495AE99645C0B6066C680AF636C001030000000300000021000000006B0A6AE99645C05450324700F636C040839E54DF9645C06A97F3B408F636C0C0FE0FB9E09645C0FE6CF8320BF636C0E21C06E2E09645C05DE1CBA70BF636C02FE7CC3ADA9645C00F76AB3115F636C0DFE65333DE9645C08E8C97E31EF636C0A229F93CE29645C08E41895417F636C019FFB0C5E19645C079B5965E0CF636C024524E4FE99645C0442875D005F636C0A62298D6ED9645C0738386BB09F636C04B4D6FA0F09645C0E908BE9106F636C0F75311ACF69645C0F53DD1780AF636C078F530FEFE9645C02C9A1D360BF636C04C7C660F029745C020703BDA10F636C0F34494A9029745C03D84F96D14F636C0FE6027DA029745C0D9B7CB8515F636C084C338C7069745C0A54BF08814F636C01E1C3AEF069745C04BD2453514F636C0FB77B2F2069745C0081722CD13F636C02F22A0F5069745C08F66297513F636C01C2594F2069745C0BF96D70D13F636C0EB26C1F1069745C0B4746EF112F636C0D7908DF0069745C0E8D3F3C812F636C0647AD1DA069745C08CF3796312F636C08151BBBC069745C0B56F692112F636C0681BAC6F069745C09E0DB9E511F636C058EAC1A6029745C0E23CD77B0FF636C05F71FC64FF9645C000EC08C609F636C001B975DFF69645C0F0A2B5F308F636C063900A6DF09645C0AF0A7EB804F636C0E64E09ECED9645C0635212CA07F636C02C4A9F7FE99645C0AB0DA86204F636C0006B0A6AE99645C05450324700F636C00700000005F88EFF059745C0E8DFBC8513F636C06267E253039745C0A511491D14F636C00967DEDF029745C0CB9DF40011F636C0319B3D06069745C02935B2A812F636C085035A27069745C0F3B0C4F912F636C04C5DA321069745C02AF06A5813F636C005F88EFF059745C0E8DFBC8513F636C005000000299EB241E19645C09208D9E016F636C0627C7544DE9645C09DE8AA961CF636C09F7D7B69DB9645C0CF5A549015F636C0A602E9DAE09645C077C5B5E10DF636C0299EB241E19645C09208D9E016F636C0",20180620,,,,,,,,0,"buildings"
425458,"Military","Bateria do Leme",,,,1822,1897,"BuildingsPoly",,"29205540-74a9-11e8-bd15-356431c8a804","0103000020E6100000020000000C000000FA61F9B8F59645C0B14DE4A6ABF636C017160FF0FB9645C09E0E6183AEF636C0EBF70067FE9645C0FB30B59EA6F636C0A37DF48FFB9645C09E83AD46A4F636C036DE9ACDFB9645C0F9B3FACF9DF636C04E266530FA9645C0E1D6DA789EF636C014ABC1A6F79645C0EE1BFF7F8AF636C07B2F2152F99645C0AA95956A84F636C0EDF39721F79645C0B44C4DD682F636C02DFFE59DF59645C061ABBAD87FF636C073BE84C4E79645C048830C5C8DF636C0FA61F9B8F59645C0B14DE4A6ABF636C00C000000E5A6EBE2F69645C0AF9B3E518AF636C044A57EC2F99645C00B686E47A0F636C08D15D22EFB9645C018BE959A9FF636C0F839BBDDFA9645C0D9A2143DA5F636C0CA90AE54FD9645C03D764236A7F636C0D76E0A90FB9645C0C909C321ADF636C01F406C34F69645C0CC85865EAAF636C047F718B5E89645C0C048FABA8DF636C001DB8F83F59645C012C8E88481F636C0C97A97E0F69645C076467F0B84F636C06811EA70F89645C03A1D2F3385F636C0E5A6EBE2F69645C0AF9B3E518AF636C0",20180620,,,,,,,,0,"buildings"
425459,"Military","Bateria do Morro da Viúva",,,,1866,1922,"BuildingsPoly",,"29207c50-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000C000000BE2B9DB6E79545C04AEFAB1859F036C0CE37DEF1E79545C01B217C1A51F036C0A137502DEB9545C071EBBA9148F036C09FC9BFB2EF9545C023900C6F45F036C0FB810F25F19545C0E25DB3A942F036C0C79CD0FCEF9545C01914D84340F036C07BB955BAED9545C0A0F29CDE3EF036C0BB8C9E9AE89545C0BC6C7B9D42F036C0124EA704E49545C0F9C458814EF036C0937C39A6E39545C05F3822AA58F036C031149C39E59545C06FDDDFA35BF036C0BE2B9DB6E79545C04AEFAB1859F036C0",20180620,,,,,,,,0,"buildings"
425460,"Military","Bateria de São Januário",,,,1711,1900,"BuildingsPoly",,"2920a360-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000008000000091316FA6C9645C08C06397BCEE836C089A9A218579645C06961D4F1DCE836C0F47D01EE4D9645C097287AC2D3E836C0B2EEE1124D9645C02310E2BED6E836C0D9D443DD569645C0895F2EC2E0E836C000D92E4E579645C0D8AA6765E0E836C02B6E0F976D9645C00F2768AAD1E836C0091316FA6C9645C08C06397BCEE836C0",20180620,,,,,,,,0,"buildings"
425461,"Military","Forte de São Januário",,,,1645,1661,"BuildingsPoly",,"2920ca70-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000008000000091316FA6C9645C08C06397BCEE836C089A9A218579645C06961D4F1DCE836C0F47D01EE4D9645C097287AC2D3E836C0B2EEE1124D9645C02310E2BED6E836C0D9D443DD569645C0895F2EC2E0E836C000D92E4E579645C0D8AA6765E0E836C02B6E0F976D9645C00F2768AAD1E836C0091316FA6C9645C08C06397BCEE836C0",20180620,,,,,,,,0,"buildings"
425462,"Military","Forte de São Januário",,,,1710,1773,"BuildingsPoly",,"29211890-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000008000000091316FA6C9645C08C06397BCEE836C089A9A218579645C06961D4F1DCE836C0F47D01EE4D9645C097287AC2D3E836C0B2EEE1124D9645C02310E2BED6E836C0D9D443DD569645C0895F2EC2E0E836C000D92E4E579645C0D8AA6765E0E836C02B6E0F976D9645C00F2768AAD1E836C0091316FA6C9645C08C06397BCEE836C0",20180620,,,,"1749",,,,0,"buildings"
425463,"Military","Reduto de São Januário",,,,1572,1600,"BuildingsPoly",,"29213fa0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B00000052FE0AC9609645C05C6BED9ADCE836C0DC8BEF6C629645C0EB225E9ED3E836C0E7666DEE609645C0C8FE0861D3E836C02D9304A65F9645C02B1F116EDAE836C0F42ACB3B599645C02369EFE5DDE836C041494448539645C007FE8A4FD9E836C09D0D642C529645C08F14BC57D3E836C03D78E0C6509645C0D61BA717D4E836C0D9D5751E529645C04611DB50DBE836C06A91EE25599645C01A8BF4BBE0E836C052FE0AC9609645C05C6BED9ADCE836C0",20180620,,,,,,,,0,"buildings"
425464,"Military","Forte de São Januário",,,,1710,1773,"BuildingsPoly",,"292166b0-74a9-11e8-bd15-356431c8a804","0103000020E61000000100000008000000091316FA6C9645C08C06397BCEE836C089A9A218579645C06961D4F1DCE836C0F47D01EE4D9645C097287AC2D3E836C0B2EEE1124D9645C02310E2BED6E836C0D9D443DD569645C0895F2EC2E0E836C000D92E4E579645C0D8AA6765E0E836C02B6E0F976D9645C00F2768AAD1E836C0091316FA6C9645C08C06397BCEE836C0",20180620,,,,"1749",,,,0,"buildings"
425465,"Military","Bateria de Santo Inácio",,,,1793,1800,"BuildingsPoly",,"29218dc0-74a9-11e8-bd15-356431c8a804","0106000020E61000000200000001030000000100000007000000BC2F0D1C0B9645C09F054FC903E836C0E32F0D1C0B9645C04A7591B40BE836C0DFC230E00C9645C0DC8F734C0BE836C0583C30E00C9645C077D13BFA05E836C03B26E00F0F9645C0AACECF5704E836C058363DBC0E9645C0B237671301E836C0BC2F0D1C0B9645C09F054FC903E836C0010300000001000000050000004D8EB15D0E9645C0C98E22BBFAE736C09D5374620E9645C063E5D753FEE736C0714765771E9645C0F2C5980BFEE736C087FD9F721E9645C0D456E372FAE736C04D8EB15D0E9645C0C98E22BBFAE736C0",20180620,,,,,,,,0,"buildings"
425466,"Military","Bateria da Prainha",,,,1711,1799,"BuildingsPoly",,"2921b4d0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000002B000000C6A43E232D9745C09F20C20CB0E536C048C86F5F2E9745C0478C8E49AFE536C060A41E3B2E9745C0E82CA24AAEE536C05EFB782C2E9745C04B2C3043ADE536C028EBE6332E9745C0C733893AACE536C01CA433512E9745C0F3800638ABE536C078E08E832E9745C024A9D542AAE536C0D3AC92C92E9745C03C93C561A9E536C08D584D212F9745C08512169BA8E536C08E474F882F9745C08E7A4BF4A7E536C02343BCFB2F9745C0E2670772A7E536C0CACE5F78309745C043D4E717A7E536C085F0C3FA309745C087606DE8A6E536C0AFCA497F319745C0C78AE9E4A6E536C00271B303329745C0AE3BD8F6A6E536C0C1800C85329745C064564332A7E536C03F6A1A00339745C0A428AF95A7E536C067D5CA71339745C0BF5FA01EA8E536C0A64247D7339745C077E4ABC9A8E536C0662D072E349745C004B38C92A9E536C0393CE073349745C0AD233F74AAE536C0441714A7349745C0A1F52069ABE536C030AA05EC359745C0D03F89A0AAE536C0A02CF5A3359745C0365FB34BA9E536C040230A42359745C092C6B511A8E536C083E0B1C8349745C025D558FAA6E536C0345DEE3A349745C01231890CA6E536C0B922439C339745C061D72B4EA5E536C036FF9EF0329745C0F3B4F8C3A4E536C01411433C329745C0D6B55C71A4E536C028C8A783319745C0EE086458A4E536C0BC42B5CA309745C086134F5DA4E536C04943B914309745C06015709FA4E536C0F84ABB662F9745C00035F31CA5E536C0B14F8AC52E9745C0DC7860D2A5E536C04AB79A352E9745C09A51B4BAA6E536C070D3E6BA2D9745C0001383CFA7E536C03EBDD2582D9745C0A6602609A9E536C09A5714122D9745C0F34CF35EAAE536C01B22A0E82C9745C0A5AB77C7ABE536C01B649BDD2C9745C0E6E5BC38ADE536C0CE1154F12C9745C03E778EA8AEE536C0C6A43E232D9745C09F20C20CB0E536C0",20180620,,,,,,,,0,"buildings"
425467,"Military","Bateria de São Bento",,,,1610,1895,"BuildingsPoly",,"2921dbe0-74a9-11e8-bd15-356431c8a804","0103000020E6100000010000000B00000087D73DF7BA9645C0B549579D6AE536C0492F7A8CB79645C0D4B2BD7E76E536C036410B9CB99645C0B5F0A47677E536C06DC5EB48BC9645C0A7D5EA236EE536C01413A5B1C59645C01BE166016CE536C02681CA72CD9645C0E9366FF274E536C010523F41CE9645C050E4B8C47DE536C0619E744DD09645C0B31BA94F7DE536C0A6319753CF9645C0CBE751A272E536C0EEFEE02AC69645C02871AD1268E536C087D73DF7BA9645C0B549579D6AE536C0",20180620,,,,,,,,0,"buildings"
425484,"Military","Forte de Caraguatá",,,,1696,1862,"BuildingsPoly",,"29255e50-74a9-11e8-bd15-356431c8a804","0106000020E610000005000000010300000001000000050000008ACFF0BE7A9145C0276A602D25E736C0F1C4C8677B9145C0E16CC1F22EE736C06D27693D7D9145C08400AA6D2EE736C0EE31E8AC7C9145C05C4B745E26E736C08ACFF0BE7A9145C0276A602D25E736C001030000000100000005000000346DA3596C9145C09698EB5320E736C0C02AAF5B6C9145C03F05429A21E736C0B7877E896D9145C00450D79321E736C01DDF74876D9145C096EF804D20E736C0346DA3596C9145C09698EB5320E736C00103000000010000000A000000ADD988C06E9145C03574B26320E736C0A2D6B9E16E9145C0F423BCB423E736C019107AEC709145C07E83628423E736C021029CFB709145C03C39F94225E736C0F81C56E7719145C0F703FBAC25E736C0AEC99650739145C05EE13C5425E736C082AC294D739145C0508DBC2623E736C0A51A4397739145C05B4B892123E736C01558C180739145C0D0C266C81FE736C0ADD988C06E9145C03574B26320E736C00103000000010000000900000062438F167C9145C0D1F9A85E21E736C0FBDEF1217C9145C043D1648923E736C09CD34F38839145C07E20F7E221E736C0DE4E0414819145C0016FF85133E736C01E805EA67B9145C0F1E5818E34E736C08C7879D57B9145C097AB3B9E36E736C0D0E3C238829145C0713F731435E736C0920948B5849145C073FE976B1FE736C062438F167C9145C0D1F9A85E21E736C00103000000010000000B000000FC7C0A647A9145C06BC933901DE736C0A82D100A6B9145C07DBE18621FE736C034102CC7699145C0BD1224B420E736C0623A58F3699145C0EDE8544321E736C026CB931B6B9145C0DA8C300D20E736C0ACDF2AEA739145C03D69E4011FE736C0F3231F0B749145C0A0E7CC2023E736C01966EF947A9145C0FCED506F22E736C09671F5727A9145C0240D02301EE736C0DCB8A7697A9145C0D47300311EE736C0FC7C0A647A9145C06BC933901DE736C0",20180620,,,,,,,,0,"buildings"
425516,"Civil","Escola Pública de Primeiras Letras da Freguesia de São José",,,,1862,1864,"BuildingsPoly",,"292adc90-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000050000005F922CFEA29645C05E2F21E3C8E836C0562F4C1A9B9645C0FC777B03D5E836C060428F2B9C9645C0119AD165D7E836C0B99C6D0FA49645C022117745CBE836C05F922CFEA29645C05E2F21E3C8E836C0",20180620,,,,,,,"Rua dos Barbonos, 6",0,"buildings"
425517,"Civil","Escola Pública de Primeiras Letras da Freguesia de São José",,,,1865,1868,"BuildingsPoly",,"292b03a0-74a9-11e8-bd15-356431c8a804","0103000020E610000001000000050000003AB98580B99645C0458E4C0B8FE936C0FD3B11AAB79645C03C59372292E936C047D4E18DBD9645C08EC9545E9CE936C0174ECF0DBF9645C0D743714599E936C03AB98580B99645C0458E4C0B8FE936C0",20180620,,,,,,,"Rua das Marrecas, 33",0,"buildings"
