Source ID,wikidata_id_url,wikidata_image,wikidata_ims_id,Depicts,Wikidata ID
001AN01002049,http://www.wikidata.org/entity/Q97772886,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20%C3%A0%20D.%20Pedro%20I%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772886
001AN01002075,http://www.wikidata.org/entity/Q65621337,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20das%20Cobras%2010%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras,Q65621337
001AN02001001,http://www.wikidata.org/entity/Q97772549,,,,Q97772549
001AN02001004,http://www.wikidata.org/entity/Q65620175,http://commons.wikimedia.org/wiki/Special:FilePath/Fonte%20Ramos%20Pinto%2C%20no%20Jardim%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620175
001AN02001006,http://www.wikidata.org/entity/Q65620374,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20a%20Pedro%20%C3%81lvares%20Cabral%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620374
001AN25001001,http://www.wikidata.org/entity/Q97772510,http://commons.wikimedia.org/wiki/Special:FilePath/Demoli%C3%A7%C3%A3o%20do%20Morro%20do%20Castelo%20-%20obras%20de%20aterramento%20na%20regi%C3%A3o%20portu%C3%A1ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772510
001AN25001003,http://www.wikidata.org/entity/Q63986260,http://commons.wikimedia.org/wiki/Special:FilePath/Obras%20de%20aterro%20na%20Gl%C3%B3ria%20e%20Lapa%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q22031111 Morro da Viuva||http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q5457206 Aterro do Flamengo,Q63986260
001AN29001003,http://www.wikidata.org/entity/Q65620375,http://commons.wikimedia.org/wiki/Special:FilePath/Jardim%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620375
001AN30001001,http://www.wikidata.org/entity/Q65620176,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Beira%20Mar%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620176
001AN31001001,http://www.wikidata.org/entity/Q65620177,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20panor%C3%A2mica%20da%20Praia%20de%20Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10352741 Enseada de Botafogo,Q65620177
001AN37001,http://www.wikidata.org/entity/Q65620178,,,http://www.wikidata.org/entity/Q10352741 Enseada de Botafogo,Q65620178
001ANV022001,http://www.wikidata.org/entity/Q65620179,,,,Q65620179
001ANV022002,http://www.wikidata.org/entity/Q97772650,,,,Q97772650
001ANV022003,http://www.wikidata.org/entity/Q97772651,,,,Q97772651
001ANV022004,http://www.wikidata.org/entity/Q97772652,,,,Q97772652
001ANV022005,http://www.wikidata.org/entity/Q97772653,,,,Q97772653
001ANV022006,http://www.wikidata.org/entity/Q97772654,,,,Q97772654
001ANV022007,http://www.wikidata.org/entity/Q97772656,,,,Q97772656
001ANV022008,http://www.wikidata.org/entity/Q97772657,,,,Q97772657
001ANV022009,http://www.wikidata.org/entity/Q97772658,,,,Q97772658
001ANV022010,http://www.wikidata.org/entity/Q97772659,,,,Q97772659
001ANV022011,http://www.wikidata.org/entity/Q97772660,,,,Q97772660
001ANV022012,http://www.wikidata.org/entity/Q97772661,,,,Q97772661
001ANV022013,http://www.wikidata.org/entity/Q97772662,,,,Q97772662
001ANV022014,http://www.wikidata.org/entity/Q97772663,,,,Q97772663
001ANV022015,http://www.wikidata.org/entity/Q97772664,,,,Q97772664
001ANV022016,http://www.wikidata.org/entity/Q65620180,,,,Q65620180
001ANV022017,http://www.wikidata.org/entity/Q97772665,,,,Q97772665
001ANV022018,http://www.wikidata.org/entity/Q97772666,,,,Q97772666
001ANV022019,http://www.wikidata.org/entity/Q97772667,,,,Q97772667
001ANV022020,http://www.wikidata.org/entity/Q97772668,,,,Q97772668
001ANV022021,http://www.wikidata.org/entity/Q65620182,,,,Q65620182
001ANV022022,http://www.wikidata.org/entity/Q97772669,,,,Q97772669
001ANV022023,http://www.wikidata.org/entity/Q97772670,,,,Q97772670
001ANV022024,http://www.wikidata.org/entity/Q65620183,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620183
001AS001002,http://www.wikidata.org/entity/Q65620376,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20do%20Russel%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620376
001ATK012001,http://www.wikidata.org/entity/Q97772746,,,,Q97772746
001ATK012002,http://www.wikidata.org/entity/Q97772747,,,,Q97772747
001ATK012003,http://www.wikidata.org/entity/Q97772748,,,,Q97772748
001ATK012004,http://www.wikidata.org/entity/Q97772749,,,,Q97772749
001ATK012005,http://www.wikidata.org/entity/Q97772750,,,,Q97772750
001ATK012006,http://www.wikidata.org/entity/Q97772751,,,,Q97772751
001ATK012007,http://www.wikidata.org/entity/Q97772752,,,,Q97772752
001ATK012008,http://www.wikidata.org/entity/Q97772753,,,,Q97772753
001ATK012009,http://www.wikidata.org/entity/Q97772754,,,,Q97772754
001ATK012010,http://www.wikidata.org/entity/Q65620184,,,http://www.wikidata.org/entity/Q2946148 Centro,Q65620184
001ATK012011,http://www.wikidata.org/entity/Q97772755,,,,Q97772755
001ATK012012,http://www.wikidata.org/entity/Q97772756,,,,Q97772756
001ATK012013,http://www.wikidata.org/entity/Q97772757,,,,Q97772757
001ATK012014,http://www.wikidata.org/entity/Q97772758,,,,Q97772758
001ATK012015,http://www.wikidata.org/entity/Q97772759,,,,Q97772759
001ATK012016,http://www.wikidata.org/entity/Q97772760,,,,Q97772760
001ATK012017,http://www.wikidata.org/entity/Q97772671,,,,Q97772671
001ATK012018,http://www.wikidata.org/entity/Q97772765,,,,Q97772765
001ATK012019,http://www.wikidata.org/entity/Q97772761,,,,Q97772761
001ATK012020,http://www.wikidata.org/entity/Q97772672,,,,Q97772672
001ATK012021,http://www.wikidata.org/entity/Q97772762,,,,Q97772762
001ATK012022,http://www.wikidata.org/entity/Q97772763,,,,Q97772763
001ATK012023,http://www.wikidata.org/entity/Q97772764,,,,Q97772764
001ATK012024,http://www.wikidata.org/entity/Q65620185,,,http://www.wikidata.org/entity/Q10352741 Enseada de Botafogo,Q65620185
001BA003007,http://www.wikidata.org/entity/Q65620377,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Gl%C3%B3ria%2C%20tirada%20do%20Passeio%20P%C3%BAblico%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65620377
001BO001001,http://www.wikidata.org/entity/Q65620186,http://commons.wikimedia.org/wiki/Special:FilePath/Botafogo%20visto%20do%20Corcovado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620186
001CC003004,http://www.wikidata.org/entity/Q97772550,,,,Q97772550
001CO001005,http://www.wikidata.org/entity/Q65620378,http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A1tua%20de%20Pedro%20%C3%81lvares%20Cabral%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620378
001FM001001,http://www.wikidata.org/entity/Q65620379,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Beira%20Mar%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620379
001GU001002,http://www.wikidata.org/entity/Q65620187,http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20e%20Morro%20do%20Pasmado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620187
001GU001005,http://www.wikidata.org/entity/Q65620381,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Catete%20a%20partir%20do%20Morro%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65620381
001GU001006,http://www.wikidata.org/entity/Q65620382,http://commons.wikimedia.org/wiki/Special:FilePath/Catete%20e%20Largo%20do%20Machado%20vistos%20do%20Morro%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65620382
001GU001007,http://www.wikidata.org/entity/Q65620383,http://commons.wikimedia.org/wiki/Special:FilePath/Catete%20e%20Santa%20Teresa%2C%20vistos%20do%20Morro%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65620383
001GU001008,http://www.wikidata.org/entity/Q65620384,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20do%20Machado%2C%20Catete%20e%20Praia%20do%20Flamengo%2C%20vistos%20do%20Morro%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65620384
001GU001009,http://www.wikidata.org/entity/Q65620385,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20da%20Gl%C3%B3ria%20visto%20de%20Santa%20Teresa%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65620385
001GU001010,http://www.wikidata.org/entity/Q65620386,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20Castelo%2C%20em%20primeiro%20plano%2C%20Santa%20Teresa%20e%20Gl%C3%B3ria%2C%20ao%20fundo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65620386
001GU001012,http://www.wikidata.org/entity/Q97772517,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20Castelo%20e%20rua%20Primeiro%20de%20Mar%C3%A7o%2C%20vistos%20da%20igreja%20do%20Carmo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772517
001GU001013,http://www.wikidata.org/entity/Q65620387,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20da%20Lapa%20e%20Morro%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65620387
001GU001019,http://www.wikidata.org/entity/Q97772519,http://commons.wikimedia.org/wiki/Special:FilePath/Docas%2C%20porto%20e%20Ilha%20das%20Cobras%2C%20vistos%20do%20Arsenal%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772519
001GU001021,http://www.wikidata.org/entity/Q97772923,http://commons.wikimedia.org/wiki/Special:FilePath/Mercado%20Central%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772923
001GU001025,http://www.wikidata.org/entity/Q97772521,http://commons.wikimedia.org/wiki/Special:FilePath/Gamboa%20e%20Morro%20do%20Livramento%2C%20ao%20fundo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772521
001GU001029,http://www.wikidata.org/entity/Q97772887,http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20das%20Laranjeiras%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772887
001GU001031,http://www.wikidata.org/entity/Q97772523,http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20das%20Paineiras%20-%20Estrada%20de%20Ferro%20Corcovado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772523
001GU001033,http://www.wikidata.org/entity/Q97772526,http://commons.wikimedia.org/wiki/Special:FilePath/Al%C3%A9ia%20frontal%20de%20palmeiras%20do%20Jardim%20Botanico%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772526
001HT001005,http://www.wikidata.org/entity/Q97772578,,,,Q97772578
001LE001001,http://www.wikidata.org/entity/Q97772490,,,,Q97772490
001LE001002,http://www.wikidata.org/entity/Q97772491,,,,Q97772491
001LE004001,http://www.wikidata.org/entity/Q65620188,,,,Q65620188
001LE004002,http://www.wikidata.org/entity/Q97772492,,,,Q97772492
001MC001001,http://www.wikidata.org/entity/Q65620189,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20de%20Botafogo%20tirado%20do%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620189
001MF001001,http://www.wikidata.org/entity/Q65620190,,,http://www.wikidata.org/entity/Q10364911 Rua Primeiro de Março,Q65620190
001MF002003,http://www.wikidata.org/entity/Q97772888,,,,Q97772888
001MF003002,http://www.wikidata.org/entity/Q97772889,http://commons.wikimedia.org/wiki/Special:FilePath/Teatro%20S%C3%A3o%20Pedro%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772889
001MF003007,http://www.wikidata.org/entity/Q97772890,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20de%20Villegaignon%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772890
001MF007003,http://www.wikidata.org/entity/Q65620388,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Gl%C3%B3ria%20vista%20do%20Passeio%20P%C3%BAblico%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620388
001MF011001,http://www.wikidata.org/entity/Q97772891,,,,Q97772891
001MF011002,http://www.wikidata.org/entity/Q65621338,,,http://www.wikidata.org/entity/Q1532671 Glória,Q65621338
001MF012003,http://www.wikidata.org/entity/Q97772934,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20das%20Flores%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772934
001MF012004,http://www.wikidata.org/entity/Q97772892,,,,Q97772892
001MF014001,http://www.wikidata.org/entity/Q65620191,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Ba%C3%ADa%20de%20Guanabara%20vista%20do%20alto%20do%20Corcovado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620191
001MF014003,http://www.wikidata.org/entity/Q65620192,http://commons.wikimedia.org/wiki/Special:FilePath/Copacabana%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q202730 Copacabana,Q65620192
001MF014005,http://www.wikidata.org/entity/Q65620193,,,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro,Q65620193
001MF014013,http://www.wikidata.org/entity/Q65620194,,,http://www.wikidata.org/entity/Q985128 Ilha Fiscal,Q65620194
001MF015004,http://www.wikidata.org/entity/Q65620195,http://commons.wikimedia.org/wiki/Special:FilePath/Enseada%20de%20Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620195
001MF019,http://www.wikidata.org/entity/Q97772893,,,,Q97772893
001MF029014,http://www.wikidata.org/entity/Q65620196,http://commons.wikimedia.org/wiki/Special:FilePath/Encoura%C3%A7ado%20Riachuelo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,Q65620196
001MFRJ11,http://www.wikidata.org/entity/Q65620197,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620197
001RJ001001,http://www.wikidata.org/entity/Q65620198,http://commons.wikimedia.org/wiki/Special:FilePath/Rio%20de%20Janeiro%20visto%20do%20alto%20do%20Corcovado%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620198
001RJ002,http://www.wikidata.org/entity/Q65621339,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Beira%20Mar%2010%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621339
001RJ008001,http://www.wikidata.org/entity/Q65620200,http://commons.wikimedia.org/wiki/Special:FilePath/Botafogo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620200
001RO002007,http://www.wikidata.org/entity/Q65620201,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20de%20Botafogo%20%284%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620201
001RO002008,http://www.wikidata.org/entity/Q65620202,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20de%20Botafogo%20%283%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620202
001RO002009,http://www.wikidata.org/entity/Q65620203,http://commons.wikimedia.org/wiki/Special:FilePath/Praia%20e%20Igreja%20de%20Santa%20Luzia%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65620203
001RO002011,http://www.wikidata.org/entity/Q65620204,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Praia%20de%20Copacabana%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q202730 Copacabana,Q65620204
001RO002014,http://www.wikidata.org/entity/Q65620205,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Copacabana%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q202730 Copacabana,Q65620205
001RO002023,http://www.wikidata.org/entity/Q65620207,http://commons.wikimedia.org/wiki/Special:FilePath/Correio%20geral%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65620207
001RO002025,http://www.wikidata.org/entity/Q65620208,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20da%20Prefeitura%20Municipal%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10353440 Campo de Santana,Q65620208
001RO002033,http://www.wikidata.org/entity/Q65621340,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Primeiro%20de%20Mar%C3%A7o%207%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621340
001RO002039,http://www.wikidata.org/entity/Q65621341,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20Fiscal%200%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q65621341
001RR005,http://www.wikidata.org/entity/Q97772812,http://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20Central%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772812
001SW001001,http://www.wikidata.org/entity/Q97772481,http://commons.wikimedia.org/wiki/Special:FilePath/O%20bairro%20do%20Catete%20e%20o%20P%C3%A3o%20de%20A%C3%A7ucar%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772481
001SW001002,http://www.wikidata.org/entity/Q97772482,,,,Q97772482
001SW001003,http://www.wikidata.org/entity/Q97772483,http://commons.wikimedia.org/wiki/Special:FilePath/Mercado%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772483
001SW001004,http://www.wikidata.org/entity/Q65620211,,,http://www.wikidata.org/entity/Q10364911 Rua Primeiro de Março,Q65620211
001SW001005,http://www.wikidata.org/entity/Q97772484,,,,Q97772484
001SW001007,http://www.wikidata.org/entity/Q97772485,,,,Q97772485
002001MF005003,http://www.wikidata.org/entity/Q56285719,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Ferrez%20-%20IMS%20002001MF005003.jpg,,,Q56285719
002002AMF002001,http://www.wikidata.org/entity/Q97772536,,,,Q97772536
002002AMF002002,http://www.wikidata.org/entity/Q97772424,,,,Q97772424
002008AV020,http://www.wikidata.org/entity/Q65620393,,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620393
002008AV022,http://www.wikidata.org/entity/Q65621342,,,http://www.wikidata.org/entity/Q1532671 Glória,Q65621342
002008AV025,http://www.wikidata.org/entity/Q65620214,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620214
002008AV032,http://www.wikidata.org/entity/Q65620215,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620215
002008OBAC008,http://www.wikidata.org/entity/Q97772511,http://commons.wikimedia.org/wiki/Special:FilePath/Demoli%C3%A7%C3%A3o%20do%20Morro%20do%20Castelo%20para%20a%20constru%C3%A7%C3%A3o%20da%20avenida%20Central%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772511
002008OBAC010,http://www.wikidata.org/entity/Q97772512,http://commons.wikimedia.org/wiki/Special:FilePath/Demoli%C3%A7%C3%A3o%20do%20Morro%20do%20Castelo%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,,Q97772512
002014RJRJ004,http://www.wikidata.org/entity/Q65620216,http://commons.wikimedia.org/wiki/Special:FilePath/Botafogo%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620216
002014RJRJ006,http://www.wikidata.org/entity/Q65621343,http://commons.wikimedia.org/wiki/Special:FilePath/Botafogo%204%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621343
002014RJRJ007,http://www.wikidata.org/entity/Q65621344,http://commons.wikimedia.org/wiki/Special:FilePath/Botafogo%209%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621344
002014RJRJ011,http://www.wikidata.org/entity/Q65620398,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q1532671 Glória,Q65620398
